Gene stable ID	Gene description	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Ensembl Canonical	Gene name	Source of gene name	Gene % GC content	Gene type	GO term accession	GO term name	CDD ID	HGNC ID	NCBI gene (formerly Entrezgene) ID
ENSG00000135636	dysferlin [Source:HGNC Symbol;Acc:HGNC:3097]	2	71453561	71686763		DYSF	HGNC Symbol	49.65	protein_coding	GO:0002281	macrophage activation involved in immune response	cd08374	HGNC:3097	8291
ENSG00000135636	dysferlin [Source:HGNC Symbol;Acc:HGNC:3097]	2	71453561	71686763		DYSF	HGNC Symbol	49.65	protein_coding	GO:0002281	macrophage activation involved in immune response	cd04017	HGNC:3097	8291
ENSG00000135636	dysferlin [Source:HGNC Symbol;Acc:HGNC:3097]	2	71453561	71686763		DYSF	HGNC Symbol	49.65	protein_coding	GO:0002281	macrophage activation involved in immune response	cd04011	HGNC:3097	8291
ENSG00000135636	dysferlin [Source:HGNC Symbol;Acc:HGNC:3097]	2	71453561	71686763		DYSF	HGNC Symbol	49.65	protein_coding	GO:0002281	macrophage activation involved in immune response	cd08373	HGNC:3097	8291
ENSG00000135636	dysferlin [Source:HGNC Symbol;Acc:HGNC:3097]	2	71453561	71686763	1	DYSF	HGNC Symbol	49.65	protein_coding	GO:0002281	macrophage activation involved in immune response	cd08373	HGNC:3097	8291
ENSG00000135636	dysferlin [Source:HGNC Symbol;Acc:HGNC:3097]	2	71453561	71686763	1	DYSF	HGNC Symbol	49.65	protein_coding	GO:0002281	macrophage activation involved in immune response	cd08374	HGNC:3097	8291
ENSG00000135636	dysferlin [Source:HGNC Symbol;Acc:HGNC:3097]	2	71453561	71686763	1	DYSF	HGNC Symbol	49.65	protein_coding	GO:0002281	macrophage activation involved in immune response	cd04037	HGNC:3097	8291
ENSG00000135636	dysferlin [Source:HGNC Symbol;Acc:HGNC:3097]	2	71453561	71686763	1	DYSF	HGNC Symbol	49.65	protein_coding	GO:0002281	macrophage activation involved in immune response	cd04011	HGNC:3097	8291
ENSG00000135636	dysferlin [Source:HGNC Symbol;Acc:HGNC:3097]	2	71453561	71686763	1	DYSF	HGNC Symbol	49.65	protein_coding	GO:0002281	macrophage activation involved in immune response	cd04018	HGNC:3097	8291
ENSG00000135636	dysferlin [Source:HGNC Symbol;Acc:HGNC:3097]	2	71453561	71686763	1	DYSF	HGNC Symbol	49.65	protein_coding	GO:0002281	macrophage activation involved in immune response	cd04017	HGNC:3097	8291
ENSG00000126368	nuclear receptor subfamily 1 group D member 1 [Source:HGNC Symbol;Acc:HGNC:7962]	17	40092793	40100589	1	NR1D1	HGNC Symbol	56.53	protein_coding	GO:1903979	negative regulation of microglial cell activation	cd07166	HGNC:7962	9572
ENSG00000147324	multifunctional ROCO family signaling regulator 1 [Source:HGNC Symbol;Acc:HGNC:16982]	8	8783354	8893630	1	MFHAS1	HGNC Symbol	44.15	protein_coding	GO:0043030	regulation of macrophage activation		HGNC:16982	9258
ENSG00000084674	apolipoprotein B [Source:HGNC Symbol;Acc:HGNC:603]	2	21001429	21044073	1	APOB	HGNC Symbol	42.97	protein_coding	GO:0010744	positive regulation of macrophage derived foam cell differentiation		HGNC:603	338
ENSG00000164078	macrophage stimulating 1 receptor [Source:HGNC Symbol;Acc:HGNC:7381]	3	49886902	49903873	1	MST1R	HGNC Symbol	55.79	protein_coding	GO:0005011	macrophage colony-stimulating factor receptor activity	cd00102	HGNC:7381	4486
ENSG00000164078	macrophage stimulating 1 receptor [Source:HGNC Symbol;Acc:HGNC:7381]	3	49886902	49903873	1	MST1R	HGNC Symbol	55.79	protein_coding	GO:0038145	macrophage colony-stimulating factor signaling pathway	cd00102	HGNC:7381	4486
ENSG00000164078	macrophage stimulating 1 receptor [Source:HGNC Symbol;Acc:HGNC:7381]	3	49886902	49903873	1	MST1R	HGNC Symbol	55.79	protein_coding	GO:0005011	macrophage colony-stimulating factor receptor activity	cd01180	HGNC:7381	4486
ENSG00000164078	macrophage stimulating 1 receptor [Source:HGNC Symbol;Acc:HGNC:7381]	3	49886902	49903873	1	MST1R	HGNC Symbol	55.79	protein_coding	GO:0038145	macrophage colony-stimulating factor signaling pathway	cd01180	HGNC:7381	4486
ENSG00000164078	macrophage stimulating 1 receptor [Source:HGNC Symbol;Acc:HGNC:7381]	3	49886902	49903873	1	MST1R	HGNC Symbol	55.79	protein_coding	GO:0005011	macrophage colony-stimulating factor receptor activity	cd11279	HGNC:7381	4486
ENSG00000164078	macrophage stimulating 1 receptor [Source:HGNC Symbol;Acc:HGNC:7381]	3	49886902	49903873	1	MST1R	HGNC Symbol	55.79	protein_coding	GO:0038145	macrophage colony-stimulating factor signaling pathway	cd11279	HGNC:7381	4486
ENSG00000164078	macrophage stimulating 1 receptor [Source:HGNC Symbol;Acc:HGNC:7381]	3	49886902	49903873	1	MST1R	HGNC Symbol	55.79	protein_coding	GO:0005011	macrophage colony-stimulating factor receptor activity	cd05058	HGNC:7381	4486
ENSG00000164078	macrophage stimulating 1 receptor [Source:HGNC Symbol;Acc:HGNC:7381]	3	49886902	49903873	1	MST1R	HGNC Symbol	55.79	protein_coding	GO:0038145	macrophage colony-stimulating factor signaling pathway	cd05058	HGNC:7381	4486
ENSG00000164078	macrophage stimulating 1 receptor [Source:HGNC Symbol;Acc:HGNC:7381]	3	49886902	49903873	1	MST1R	HGNC Symbol	55.79	protein_coding	GO:0005011	macrophage colony-stimulating factor receptor activity	cd01179	HGNC:7381	4486
ENSG00000164078	macrophage stimulating 1 receptor [Source:HGNC Symbol;Acc:HGNC:7381]	3	49886902	49903873	1	MST1R	HGNC Symbol	55.79	protein_coding	GO:0038145	macrophage colony-stimulating factor signaling pathway	cd01179	HGNC:7381	4486
ENSG00000164078	macrophage stimulating 1 receptor [Source:HGNC Symbol;Acc:HGNC:7381]	3	49886902	49903873		MST1R	HGNC Symbol	55.79	protein_coding	GO:0005011	macrophage colony-stimulating factor receptor activity	cd01179	HGNC:7381	4486
ENSG00000164078	macrophage stimulating 1 receptor [Source:HGNC Symbol;Acc:HGNC:7381]	3	49886902	49903873		MST1R	HGNC Symbol	55.79	protein_coding	GO:0038145	macrophage colony-stimulating factor signaling pathway	cd01179	HGNC:7381	4486
ENSG00000164078	macrophage stimulating 1 receptor [Source:HGNC Symbol;Acc:HGNC:7381]	3	49886902	49903873		MST1R	HGNC Symbol	55.79	protein_coding	GO:0005011	macrophage colony-stimulating factor receptor activity	cd00102	HGNC:7381	4486
ENSG00000164078	macrophage stimulating 1 receptor [Source:HGNC Symbol;Acc:HGNC:7381]	3	49886902	49903873		MST1R	HGNC Symbol	55.79	protein_coding	GO:0038145	macrophage colony-stimulating factor signaling pathway	cd00102	HGNC:7381	4486
ENSG00000164078	macrophage stimulating 1 receptor [Source:HGNC Symbol;Acc:HGNC:7381]	3	49886902	49903873		MST1R	HGNC Symbol	55.79	protein_coding	GO:0005011	macrophage colony-stimulating factor receptor activity	cd05058	HGNC:7381	4486
ENSG00000164078	macrophage stimulating 1 receptor [Source:HGNC Symbol;Acc:HGNC:7381]	3	49886902	49903873		MST1R	HGNC Symbol	55.79	protein_coding	GO:0038145	macrophage colony-stimulating factor signaling pathway	cd05058	HGNC:7381	4486
ENSG00000164078	macrophage stimulating 1 receptor [Source:HGNC Symbol;Acc:HGNC:7381]	3	49886902	49903873		MST1R	HGNC Symbol	55.79	protein_coding	GO:0005011	macrophage colony-stimulating factor receptor activity	cd01180	HGNC:7381	4486
ENSG00000164078	macrophage stimulating 1 receptor [Source:HGNC Symbol;Acc:HGNC:7381]	3	49886902	49903873		MST1R	HGNC Symbol	55.79	protein_coding	GO:0038145	macrophage colony-stimulating factor signaling pathway	cd01180	HGNC:7381	4486
ENSG00000164078	macrophage stimulating 1 receptor [Source:HGNC Symbol;Acc:HGNC:7381]	3	49886902	49903873		MST1R	HGNC Symbol	55.79	protein_coding	GO:0005011	macrophage colony-stimulating factor receptor activity	cd00603	HGNC:7381	4486
ENSG00000164078	macrophage stimulating 1 receptor [Source:HGNC Symbol;Acc:HGNC:7381]	3	49886902	49903873		MST1R	HGNC Symbol	55.79	protein_coding	GO:0038145	macrophage colony-stimulating factor signaling pathway	cd00603	HGNC:7381	4486
ENSG00000164078	macrophage stimulating 1 receptor [Source:HGNC Symbol;Acc:HGNC:7381]	3	49886902	49903873		MST1R	HGNC Symbol	55.79	protein_coding	GO:0005011	macrophage colony-stimulating factor receptor activity	cd11279	HGNC:7381	4486
ENSG00000164078	macrophage stimulating 1 receptor [Source:HGNC Symbol;Acc:HGNC:7381]	3	49886902	49903873		MST1R	HGNC Symbol	55.79	protein_coding	GO:0038145	macrophage colony-stimulating factor signaling pathway	cd11279	HGNC:7381	4486
ENSG00000175567	uncoupling protein 2 [Source:HGNC Symbol;Acc:HGNC:12518]	11	73974061	73982843		UCP2	HGNC Symbol	52.54	protein_coding	GO:0030225	macrophage differentiation		HGNC:12518	7351
ENSG00000175567	uncoupling protein 2 [Source:HGNC Symbol;Acc:HGNC:12518]	11	73974061	73982843	1	UCP2	HGNC Symbol	52.54	protein_coding	GO:0030225	macrophage differentiation		HGNC:12518	7351
ENSG00000018280	solute carrier family 11 member 1 [Source:HGNC Symbol;Acc:HGNC:10907]	2	218382029	218396894	1	SLC11A1	HGNC Symbol	55.34	protein_coding	GO:0042116	macrophage activation		HGNC:10907	6556
ENSG00000173334	tribbles pseudokinase 1 [Source:HGNC Symbol;Acc:HGNC:16891]	8	125430358	125438403	1	TRIB1	HGNC Symbol	51.3	protein_coding	GO:0045651	positive regulation of macrophage differentiation	cd14023	HGNC:16891	10221
ENSG00000127129	endothelin 2 [Source:HGNC Symbol;Acc:HGNC:3177]	1	41478775	41484683	1	EDN2	HGNC Symbol	56.96	protein_coding	GO:0048246	macrophage chemotaxis		HGNC:3177	1907
ENSG00000127129	endothelin 2 [Source:HGNC Symbol;Acc:HGNC:3177]	1	41478775	41484683	1	EDN2	HGNC Symbol	56.96	protein_coding	GO:0042116	macrophage activation		HGNC:3177	1907
ENSG00000072694	Fc gamma receptor IIb [Source:HGNC Symbol;Acc:HGNC:3618]	1	161663143	161678654		FCGR2B	HGNC Symbol	47.24	protein_coding	GO:0002436	immune complex clearance by monocytes and macrophages	cd05752	HGNC:3618	2213
ENSG00000072694	Fc gamma receptor IIb [Source:HGNC Symbol;Acc:HGNC:3618]	1	161663143	161678654		FCGR2B	HGNC Symbol	47.24	protein_coding	GO:0043031	negative regulation of macrophage activation	cd05752	HGNC:3618	2213
ENSG00000072694	Fc gamma receptor IIb [Source:HGNC Symbol;Acc:HGNC:3618]	1	161663143	161678654		FCGR2B	HGNC Symbol	47.24	protein_coding	GO:0090264	regulation of immune complex clearance by monocytes and macrophages	cd05752	HGNC:3618	2213
ENSG00000072694	Fc gamma receptor IIb [Source:HGNC Symbol;Acc:HGNC:3618]	1	161663143	161678654		FCGR2B	HGNC Symbol	47.24	protein_coding	GO:0002436	immune complex clearance by monocytes and macrophages	cd05753	HGNC:3618	2213
ENSG00000072694	Fc gamma receptor IIb [Source:HGNC Symbol;Acc:HGNC:3618]	1	161663143	161678654		FCGR2B	HGNC Symbol	47.24	protein_coding	GO:0043031	negative regulation of macrophage activation	cd05753	HGNC:3618	2213
ENSG00000072694	Fc gamma receptor IIb [Source:HGNC Symbol;Acc:HGNC:3618]	1	161663143	161678654		FCGR2B	HGNC Symbol	47.24	protein_coding	GO:0090264	regulation of immune complex clearance by monocytes and macrophages	cd05753	HGNC:3618	2213
ENSG00000072694	Fc gamma receptor IIb [Source:HGNC Symbol;Acc:HGNC:3618]	1	161663143	161678654	1	FCGR2B	HGNC Symbol	47.24	protein_coding	GO:0002436	immune complex clearance by monocytes and macrophages	cd05752	HGNC:3618	2213
ENSG00000072694	Fc gamma receptor IIb [Source:HGNC Symbol;Acc:HGNC:3618]	1	161663143	161678654	1	FCGR2B	HGNC Symbol	47.24	protein_coding	GO:0043031	negative regulation of macrophage activation	cd05752	HGNC:3618	2213
ENSG00000072694	Fc gamma receptor IIb [Source:HGNC Symbol;Acc:HGNC:3618]	1	161663143	161678654	1	FCGR2B	HGNC Symbol	47.24	protein_coding	GO:0090264	regulation of immune complex clearance by monocytes and macrophages	cd05752	HGNC:3618	2213
ENSG00000072694	Fc gamma receptor IIb [Source:HGNC Symbol;Acc:HGNC:3618]	1	161663143	161678654	1	FCGR2B	HGNC Symbol	47.24	protein_coding	GO:0002436	immune complex clearance by monocytes and macrophages	cd05753	HGNC:3618	2213
ENSG00000072694	Fc gamma receptor IIb [Source:HGNC Symbol;Acc:HGNC:3618]	1	161663143	161678654	1	FCGR2B	HGNC Symbol	47.24	protein_coding	GO:0043031	negative regulation of macrophage activation	cd05753	HGNC:3618	2213
ENSG00000072694	Fc gamma receptor IIb [Source:HGNC Symbol;Acc:HGNC:3618]	1	161663143	161678654	1	FCGR2B	HGNC Symbol	47.24	protein_coding	GO:0090264	regulation of immune complex clearance by monocytes and macrophages	cd05753	HGNC:3618	2213
ENSG00000077585	G protein-coupled receptor 137B [Source:HGNC Symbol;Acc:HGNC:11862]	1	236142505	236221865	1	GPR137B	HGNC Symbol	43.63	protein_coding	GO:0043030	regulation of macrophage activation	cd21476	HGNC:11862	7107
ENSG00000198829	succinate receptor 1 [Source:HGNC Symbol;Acc:HGNC:4542]	3	151873643	151884619	1	SUCNR1	HGNC Symbol	33.38	protein_coding	GO:0002281	macrophage activation involved in immune response	cd15378	HGNC:4542	56670
ENSG00000173372	complement C1q A chain [Source:HGNC Symbol;Acc:HGNC:1241]	1	22635077	22639678		C1QA	HGNC Symbol	55.91	protein_coding	GO:0001774	microglial cell activation		HGNC:1241	712
ENSG00000173372	complement C1q A chain [Source:HGNC Symbol;Acc:HGNC:1241]	1	22635077	22639678	1	C1QA	HGNC Symbol	55.91	protein_coding	GO:0001774	microglial cell activation		HGNC:1241	712
ENSG00000159189	complement C1q C chain [Source:HGNC Symbol;Acc:HGNC:1245]	1	22643014	22648110		C1QC	HGNC Symbol	54.76	protein_coding	GO:0045650	negative regulation of macrophage differentiation		HGNC:1245	714
ENSG00000159189	complement C1q C chain [Source:HGNC Symbol;Acc:HGNC:1245]	1	22643014	22648110	1	C1QC	HGNC Symbol	54.76	protein_coding	GO:0045650	negative regulation of macrophage differentiation		HGNC:1245	714
ENSG00000066294	CD84 molecule [Source:HGNC Symbol;Acc:HGNC:1704]	1	160541095	160579516		CD84	HGNC Symbol	41.6	protein_coding	GO:0032685	negative regulation of granulocyte macrophage colony-stimulating factor production	cd00096	HGNC:1704	8832
ENSG00000066294	CD84 molecule [Source:HGNC Symbol;Acc:HGNC:1704]	1	160541095	160579516		CD84	HGNC Symbol	41.6	protein_coding	GO:0043030	regulation of macrophage activation	cd00096	HGNC:1704	8832
ENSG00000066294	CD84 molecule [Source:HGNC Symbol;Acc:HGNC:1704]	1	160541095	160579516	1	CD84	HGNC Symbol	41.6	protein_coding	GO:0032685	negative regulation of granulocyte macrophage colony-stimulating factor production	cd16842	HGNC:1704	8832
ENSG00000066294	CD84 molecule [Source:HGNC Symbol;Acc:HGNC:1704]	1	160541095	160579516	1	CD84	HGNC Symbol	41.6	protein_coding	GO:0043030	regulation of macrophage activation	cd16842	HGNC:1704	8832
ENSG00000066294	CD84 molecule [Source:HGNC Symbol;Acc:HGNC:1704]	1	160541095	160579516		CD84	HGNC Symbol	41.6	protein_coding	GO:0032685	negative regulation of granulocyte macrophage colony-stimulating factor production	cd16842	HGNC:1704	8832
ENSG00000066294	CD84 molecule [Source:HGNC Symbol;Acc:HGNC:1704]	1	160541095	160579516		CD84	HGNC Symbol	41.6	protein_coding	GO:0043030	regulation of macrophage activation	cd16842	HGNC:1704	8832
ENSG00000019169	macrophage receptor with collagenous structure [Source:HGNC Symbol;Acc:HGNC:6895]	2	118942194	118994660	1	MARCO	HGNC Symbol	44.33	protein_coding	GO:0038187	pattern recognition receptor activity		HGNC:6895	8685
ENSG00000162551	alkaline phosphatase, biomineralization associated [Source:HGNC Symbol;Acc:HGNC:438]	1	21509397	21578410	1	ALPL	HGNC Symbol	51.62	protein_coding	GO:0036005	response to macrophage colony-stimulating factor	cd16012	HGNC:438	249
ENSG00000136634	interleukin 10 [Source:HGNC Symbol;Acc:HGNC:5962]	1	206767602	206774541	1	IL10	HGNC Symbol	48.26	protein_coding	GO:0043032	positive regulation of macrophage activation		HGNC:5962	3586
ENSG00000135744	angiotensinogen [Source:HGNC Symbol;Acc:HGNC:333]	1	230690776	230745576		AGT	HGNC Symbol	46.85	protein_coding	GO:0010744	positive regulation of macrophage derived foam cell differentiation		HGNC:333	183
ENSG00000135744	angiotensinogen [Source:HGNC Symbol;Acc:HGNC:333]	1	230690776	230745576		AGT	HGNC Symbol	46.85	protein_coding	GO:0010744	positive regulation of macrophage derived foam cell differentiation	cd02054	HGNC:333	183
ENSG00000135744	angiotensinogen [Source:HGNC Symbol;Acc:HGNC:333]	1	230690776	230745576	1	AGT	HGNC Symbol	46.85	protein_coding	GO:0010744	positive regulation of macrophage derived foam cell differentiation	cd02054	HGNC:333	183
ENSG00000150782	interleukin 18 [Source:HGNC Symbol;Acc:HGNC:5986]	11	112143251	112164096		IL18	HGNC Symbol	39.22	protein_coding	GO:0010744	positive regulation of macrophage derived foam cell differentiation		HGNC:5986	3606
ENSG00000150782	interleukin 18 [Source:HGNC Symbol;Acc:HGNC:5986]	11	112143251	112164096		IL18	HGNC Symbol	39.22	protein_coding	GO:0032725	positive regulation of granulocyte macrophage colony-stimulating factor production		HGNC:5986	3606
ENSG00000150782	interleukin 18 [Source:HGNC Symbol;Acc:HGNC:5986]	11	112143251	112164096	1	IL18	HGNC Symbol	39.22	protein_coding	GO:0010744	positive regulation of macrophage derived foam cell differentiation		HGNC:5986	3606
ENSG00000150782	interleukin 18 [Source:HGNC Symbol;Acc:HGNC:5986]	11	112143251	112164096	1	IL18	HGNC Symbol	39.22	protein_coding	GO:0032725	positive regulation of granulocyte macrophage colony-stimulating factor production		HGNC:5986	3606
ENSG00000162594	interleukin 23 receptor [Source:HGNC Symbol;Acc:HGNC:19100]	1	67138907	67259979	1	IL23R	HGNC Symbol	39.96	protein_coding	GO:0032725	positive regulation of granulocyte macrophage colony-stimulating factor production		HGNC:19100	149233
ENSG00000162594	interleukin 23 receptor [Source:HGNC Symbol;Acc:HGNC:19100]	1	67138907	67259979		IL23R	HGNC Symbol	39.96	protein_coding	GO:0032725	positive regulation of granulocyte macrophage colony-stimulating factor production		HGNC:19100	149233
ENSG00000159527	peptidoglycan recognition protein 3 [Source:HGNC Symbol;Acc:HGNC:30014]	1	153297116	153312952	1	PGLYRP3	HGNC Symbol	46.84	protein_coding	GO:0016019	peptidoglycan immune receptor activity	cd06583	HGNC:30014	114771
ENSG00000159527	peptidoglycan recognition protein 3 [Source:HGNC Symbol;Acc:HGNC:30014]	1	153297116	153312952		PGLYRP3	HGNC Symbol	46.84	protein_coding	GO:0016019	peptidoglycan immune receptor activity	cd06583	HGNC:30014	114771
ENSG00000163218	peptidoglycan recognition protein 4 [Source:HGNC Symbol;Acc:HGNC:30015]	1	153330120	153348841		PGLYRP4	HGNC Symbol	44.46	protein_coding	GO:0016019	peptidoglycan immune receptor activity	cd06583	HGNC:30015	57115
ENSG00000163218	peptidoglycan recognition protein 4 [Source:HGNC Symbol;Acc:HGNC:30015]	1	153330120	153348841	1	PGLYRP4	HGNC Symbol	44.46	protein_coding	GO:0016019	peptidoglycan immune receptor activity	cd06583	HGNC:30015	57115
ENSG00000203747	Fc gamma receptor IIIa [Source:HGNC Symbol;Acc:HGNC:3619]	1	161541759	161550968	1	FCGR3A	HGNC Symbol	45.02	protein_coding	GO:0042116	macrophage activation	cd05752	HGNC:3619	2214
ENSG00000203747	Fc gamma receptor IIIa [Source:HGNC Symbol;Acc:HGNC:3619]	1	161541759	161550968	1	FCGR3A	HGNC Symbol	45.02	protein_coding	GO:0042116	macrophage activation	cd05753	HGNC:3619	2214
ENSG00000203747	Fc gamma receptor IIIa [Source:HGNC Symbol;Acc:HGNC:3619]	1	161541759	161550968		FCGR3A	HGNC Symbol	45.02	protein_coding	GO:0042116	macrophage activation	cd05752	HGNC:3619	2214
ENSG00000203747	Fc gamma receptor IIIa [Source:HGNC Symbol;Acc:HGNC:3619]	1	161541759	161550968		FCGR3A	HGNC Symbol	45.02	protein_coding	GO:0042116	macrophage activation	cd05753	HGNC:3619	2214
ENSG00000091972	CD200 molecule [Source:HGNC Symbol;Acc:HGNC:7203]	3	112332235	112363181		CD200	HGNC Symbol	38.87	protein_coding	GO:0043031	negative regulation of macrophage activation	cd05846	HGNC:7203	4345
ENSG00000091972	CD200 molecule [Source:HGNC Symbol;Acc:HGNC:7203]	3	112332235	112363181		CD200	HGNC Symbol	38.87	protein_coding	GO:0043031	negative regulation of macrophage activation		HGNC:7203	4345
ENSG00000091972	CD200 molecule [Source:HGNC Symbol;Acc:HGNC:7203]	3	112332235	112363181		CD200	HGNC Symbol	38.87	protein_coding	GO:1905522	negative regulation of macrophage migration	cd05846	HGNC:7203	4345
